"ID","status","sentence","sparqlQueGG","sparqlQald","TP","FP","FN","Precision","Recall","Fscore","Status"
"86","N","Give me all actors who were born in Berlin.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Berlin> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"87","N","Who created Goofy?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Goofy> <http://dbpedia.org/ontology/creator> ?uri }","N","0.0","0.0","3.0","0.0","0.0","0.0","N"
"88","N","Which music albums contain the song Last Christmas?","SELECT DISTINCT ?uri WHERE { ?single <http://dbpedia.org/ontology/album> ?uri ; <http://www.w3.org/2000/01/rdf-schema#label> ""Last Christmas""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"89","N","When was Alberta admitted as province?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Alberta> <http://dbpedia.org/property/admittancedate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"90","N","How many missions does the Soyuz programme have?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/property/programme> <http://dbpedia.org/resource/Soyuz_programme> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"91","N","Give me all the TV shows with Neil Patrick Harris.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Neil_Patrick_Harris> }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"92","11","When were the Hells Angels founded?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Hells_Angels> <http://dbpedia.org/property/founded> ?date }","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Hells_Angels> <http://dbpedia.org/property/founded> ?date }","1.0","0.0","0.0","1.0","1.0","1.0","11"
"93","N","What is the net income of Apple?","SELECT DISTINCT ?ni WHERE { <http://dbpedia.org/resource/Apple> <http://dbpedia.org/ontology/netIncome> ?ni }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"94","N","Give me all Swedish holidays.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Holiday> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Sweden> }","N","0.0","0.0","4.0","0.0","0.0","0.0","N"
"95","N","In which city was the former Dutch queen Juliana buried?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Juliana_of_the_Netherlands> <http://dbpedia.org/property/burialPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Settlement> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"96","N","List all the musicals with music by Leonard Bernstein.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Musical> ; <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Leonard_Bernstein> }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"97","N","Give me all companies in the advertising industry.","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"98","N","What is the largest metropolitan area in Washington state?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"99","N","Who killed John Lennon?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/property/conviction> <http://dbpedia.org/resource/Death_of_John_Lennon> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"100","N","Which writers studied in Istanbul?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Writer> { ?uri <http://dbpedia.org/ontology/almaMater> ?x } UNION { ?uri <http://dbpedia.org/ontology/education> ?x } { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Istanbul> } UNION { ?x <http://dbpedia.org/property/city> <http://dbpedia.org/resource/Istanbul> } }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"101","N","Give me all Australian metalcore bands.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/genre> <http://dbpedia.org/resource/Metalcore> { ?uri <http://dbpedia.org/ontology/hometown> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/hometown> ?h . ?h <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","N","0.0","0.0","21.0","0.0","0.0","0.0","N"
"102","N","Which countries adopted the Euro?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Euro> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }","N","0.0","0.0","47.0","0.0","0.0","0.0","N"
"103","N","Give me all types of eating disorders.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/class/yago/WikicatEatingDisorders> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"104","N","Was Marc Chagall a jew?","ASK WHERE { <http://dbpedia.org/resource/Marc_Chagall> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"105","N","What was Brazil's lowest rank in the FIFA World Ranking?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Brazil_national_football_team> <http://dbpedia.org/property/fifaMin> ?n }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"106","N","How many films did Leonardo DiCaprio star in?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Leonardo_DiCaprio> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"107","N","Was Margaret Thatcher a chemist?","ASK WHERE { <http://dbpedia.org/resource/Margaret_Thatcher> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"108","N","Which U.S. states are in the same time zone as Utah?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Utah> <http://dbpedia.org/property/timezone> ?x . ?uri a <http://dbpedia.org/class/yago/WikicatStatesOfTheUnitedStates> ; <http://dbpedia.org/property/timezone> ?x FILTER ( ?uri != <http://dbpedia.org/resource/Utah> ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"109","N","Give me all books written by Danielle Steel.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Book> ; <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Danielle_Steel> }","N","0.0","0.0","47.0","0.0","0.0","0.0","N"
"110","N","Which country has the most official languages?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/property/officialLanguages> ?language . } ORDER BY DESC(COUNT(?language)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"111","N","What is the total amount of men and women serving in the FDNY?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/New_York_City_Fire_Department> <http://dbpedia.org/property/employees> ?num }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"112","N","Which actor played Chewbacca?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chewbacca> <http://dbpedia.org/ontology/portrayer> ?uri }","N","0.0","0.0","2.0","0.0","0.0","0.0","N"
"113","N","Give me all libraries established earlier than 1400.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Library> ; <http://dbpedia.org/property/established> ?year FILTER ( ?year < 1400 ) }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"114","N","Which programming languages were influenced by Perl?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> { ?uri <http://dbpedia.org/ontology/influencedBy> <http://dbpedia.org/resource/Perl> } UNION { <http://dbpedia.org/resource/Perl> <http://dbpedia.org/ontology/influenced> ?uri } }","N","0.0","0.0","18.0","0.0","0.0","0.0","N"
"115","N","In which U.S. state is Mount McKinley located?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> dbo:wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"116","N","What airlines are part of the SkyTeam alliance?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Airline> { ?uri <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/SkyTeam> } UNION { ?uri <http://dbpedia.org/ontology/Alliance> <http://dbpedia.org/resource/SkyTeam> } }","N","0.0","0.0","54.0","0.0","0.0","0.0","N"
"117","N","Which ships were called after Benjamin Franklin?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/shipNamesake> <http://dbpedia.org/resource/Benjamin_Franklin> }","N","0.0","0.0","4.0","0.0","0.0","0.0","N"
"118","N","Give me all Methodist politicians.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Politician> ; <http://dbpedia.org/ontology/religion> <http://dbpedia.org/resource/Methodism> }","N","0.0","0.0","86.0","0.0","0.0","0.0","N"
"119","N","What other books have been written by the author of The Fault in Our Stars?","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?books WHERE { ?books dbo:author <http://dbpedia.org/resource/John_Green_(author)> }","N","0.0","0.0","6.0","0.0","0.0","0.0","N"
"120","N","What is the highest mountain?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Mountain> ; <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"121","N","Which poet wrote the most books?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Poet> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"122","N","Which programming languages influenced Javascript?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> ; <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/JavaScript> }","N","0.0","0.0","9.0","0.0","0.0","0.0","N"
"123","N","Which musician wrote the most books?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Musician> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"124","N","Which films starring Clint Eastwood did he direct himself?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Clint_Eastwood> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Clint_Eastwood> }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"125","N","Which software has been developed by organizations founded in California?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Software> . ?company a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/developer> ?company . ?company <http://dbpedia.org/ontology/foundationPlace> <http://dbpedia.org/resource/California> }","N","0.0","0.0","216.0","0.0","0.0","0.0","N"
"126","N","Which instruments does Cat Stevens play?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cat_Stevens> <http://dbpedia.org/ontology/instrument> ?uri }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"127","N","How many airlines are members of the Star Alliance?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"128","N","Give me all actors called Baldwin.","PREFIX foaf:<http://xmlns.com/foaf/0.1/> SELECT DISTINCT ?uri WHERE { ?uri foaf:surname 'Baldwin'@en . { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Actor> . } UNION { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . } }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"129","N","Who wrote The Hunger Games?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Hunger_Games> <http://dbpedia.org/property/author> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"130","N","For which label did Elvis record his first album?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?x rdf:type dbo:Album ; dbo:artist res:Elvis_Presley ; dbo:releaseDate ?y ; dbo:recordLabel ?uri } ORDER BY ASC(?y) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"131","N","Is Christian Bale starring in Batman Begins?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Batman_Begins dbo:starring res:Christian_Bale }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"132","N","Where is the residence of the prime minister of Spain?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"133","N","Which actor was casted in the most movies?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?f <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?f <http://dbpedia.org/ontology/starring> ?uri . } ORDER BY DESC(COUNT(DISTINCT(?f))) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"134","N","Which countries have more than two official languages?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> ; <http://dbpedia.org/ontology/officialLanguage> ?language } GROUP BY ?uri HAVING ( COUNT(?language) > 2 )","N","0.0","0.0","33.0","0.0","0.0","0.0","N"
"135","N","Which countries have more than ten caves?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <http://dbpedia.org/ontology/country> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 )","N","0.0","0.0","22.0","0.0","0.0","0.0","N"
"136","N","Show me all songs from Bruce Springsteen released between 1980 and 1990.","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Bruce_Springsteen> . ?uri <http://dbpedia.org/ontology/releaseDate> ?date . FILTER (?date >= '1980-01-01'^^xsd:date && ?date <= '1990-12-31'^^xsd:date) }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"137","N","Which television shows were created by John Cleese?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/John_Cleese> }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"138","N","When did Latvia join the EU?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Latvia> <http://dbpedia.org/property/accessioneudate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"139","N","Which soccer players were born on Malta?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Malta> }","N","0.0","0.0","113.0","0.0","0.0","0.0","N"
"140","N","How many politicians graduated from Columbia University?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> ; <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"141","N","Give me the birthdays of all actors of the television show Charmed.","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Charmed> <http://dbpedia.org/ontology/starring> ?actor . ?actor <http://dbpedia.org/ontology/birthDate> ?date }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"142","N","Which telecommunications organizations are located in Belgium?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Telecommunication> } UNION { ?uri <http://dbpedia.org/property/industry> ?industry FILTER regex(?industry, ""Telecommunications"") } { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> } UNION { ?uri <http://dbpedia.org/property/locationCountry> ""Belgium""@en } }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"143","N","Give me a list of all lakes in Denmark.","SELECT DISTINCT ?uri WHERE { { ?uri a <http://dbpedia.org/ontology/Lake> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Denmark> } UNION { ?uri a <http://dbpedia.org/class/yago/LakesOfDenmark> } }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"144","N","How many children does Eddie Murphy have?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Eddie_Murphy> <http://dbpedia.org/property/children> ?n }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"145","N","Show me all English Gothic buildings in Kent.","SELECT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/English_Gothic_architecture> ; <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Kent> }","N","0.0","0.0","18.0","0.0","0.0","0.0","N"
"146","N","Who is the manager of Real Madrid?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"147","N","In which countries can you pay using the West African CFA franc?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","N","0.0","0.0","15.0","0.0","0.0","0.0","N"
"148","N","Which holidays are celebrated around the world?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Holiday }","N","0.0","0.0","2077.0","0.0","0.0","0.0","N"
"149","N","What is the longest river?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> { ?uri <http://dbpedia.org/ontology/length> ?l } UNION { ?uri <http://dbpedia.org/property/length> ?l } } ORDER BY DESC(?l) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"150","11","Which organizations were founded in 1930?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/formationYear> ?date } UNION { ?uri <http://dbpedia.org/ontology/foundingYear> ?date } FILTER regex(?date, ""^1930"") }","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> ; ?uri <http://dbpedia.org/ontology/formationYear> ""1930""^^<http://www.w3.org/2001/XMLSchema#gYear>   }","0.0","0.0","0.0","0.0","0.0","0.0","11"
"151","N","What is the birth name of Angela Merkel?","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/Angela_Merkel> <http://dbpedia.org/property/birthName> ?string }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"152","10","Who has Tom Cruise been married to?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Tom_Cruise> }","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Tom_Cruise> }","3.0","0.0","0.0","1.0","1.0","1.0","10"
"153","N","Which weapons did Heckler & Koch develop?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Weapon> ; <http://dbpedia.org/property/designer> <http://dbpedia.org/resource/Heckler_&_Koch> }","N","0.0","0.0","13.0","0.0","0.0","0.0","N"
"154","N","What is the smallest city by area in Germany?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX skos: <http://www.w3.org/2004/02/skos/core#> PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX dct: <http://purl.org/dc/terms/> SELECT ?city WHERE { ?m skos:broader dbc:Cities_in_Germany . ?city dct:subject ?m ; dbo:areaTotal ?area } ORDER BY ?area LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"155","N","What is the ruling party in Lisbon?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/property/leaderParty> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"156","N","How heavy is Jupiter's lightest moon?","SELECT DISTINCT ?n WHERE { ?uri <http://dbpedia.org/property/satelliteOf> <http://dbpedia.org/resource/Jupiter> ; <http://dbpedia.org/ontology/mass> ?n } ORDER BY ASC(?n) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"157","N","How many employees does IBM have?","SELECT DISTINCT ?number WHERE { <http://dbpedia.org/resource/IBM> <http://dbpedia.org/ontology/numberOfEmployees> ?number }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"158","N","List all episodes of the first season of the HBO television series The Sopranos!","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:series res:The_Sopranos ; dbo:seasonNumber 1 }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"159","N","What does ICRO stand for?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/abbreviation> ""ICRO"" }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"160","N","Does the new Battlestar Galactica series have more episodes than the old one?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x . <http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"161","N","Give me all films produced by Hal Roach.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/producer> <http://dbpedia.org/resource/Hal_Roach> }","N","0.0","0.0","527.0","0.0","0.0","0.0","N"
"162","N","Who played Agent Smith in Matrix?","PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Agent_Smith <http://dbpedia.org/ontology/portrayer> ?uri }","N","0.0","0.0","2.0","0.0","0.0","0.0","N"
"163","N","Which Greek parties are pro-European?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/PoliticalParty> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Greece> ; <http://dbpedia.org/ontology/ideology> <http://dbpedia.org/resource/Pro-Europeanism> }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"164","N","Give me a list of all bandleaders that play trumpet.","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Bandleader> ; <http://dbpedia.org/ontology/instrument> <http://dbpedia.org/resource/Trumpet> }","N","0.0","0.0","46.0","0.0","0.0","0.0","N"
"165","N","What is the second highest mountain on Earth?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Mountain> ; <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) OFFSET 1 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"166","N","Is Egypts largest city also its capital?","ASK WHERE { <http://dbpedia.org/resource/Egypt> <http://dbpedia.org/ontology/largestCity> ?large ; <http://dbpedia.org/ontology/capital> ?capital FILTER ( ?large = ?capital ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"167","N","Which rockets were launched from Baikonur?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Rocket> ; <http://dbpedia.org/ontology/launchSite> <http://dbpedia.org/resource/Baikonur_Cosmodrome> }","N","0.0","0.0","37.0","0.0","0.0","0.0","N"
"168","N","How many programming languages are there?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"169","N","Which Chess players died in the same place they were born in?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ChessPlayer> ; <http://dbpedia.org/ontology/birthPlace> ?x ; <http://dbpedia.org/ontology/deathPlace> ?y FILTER ( ?x = ?y ) }","N","0.0","0.0","66.0","0.0","0.0","0.0","N"
"170","N","Who is the owner of Facebook?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Facebook> <http://dbpedia.org/ontology/foundedBy> ?uri }","N","0.0","0.0","5.0","0.0","0.0","0.0","N"
"171","N","Give me all movies with Tom Cruise.","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Tom_Cruise> }","N","0.0","0.0","25.0","0.0","0.0","0.0","N"
"172","N","In which U.S. state is Fort Knox located?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> SELECT DISTINCT ?uri WHERE { res:Fort_Knox dbo:location ?uri . ?uri dbo:country res:United_States }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"173","N","Give me all cities in New Jersey with more than 100000 inhabitants.","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX dbp: <http://dbpedia.org/property/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:City ; dbo:isPartOf res:New_Jersey ; dbo:populationTotal ?inhabitants FILTER ( ?inhabitants > 100000 ) }","N","0.0","0.0","4.0","0.0","0.0","0.0","N"
