"ID","status","sentence","sparqlQueGG","sparqlQald","TP","FP","FN","Precision","Recall","Fscore","Status"
"60","WORK","How many inhabitants does Maribor have?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/Maribor> <http://dbpedia.org/ontology/populationTotal> ?num }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Maribor> <http://dbpedia.org/ontology/populationTotal> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"61","WORK","Give me all Apollo 14 astronauts","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/mission> <http://dbpedia.org/resource/Apollo_14> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/mission> <http://dbpedia.org/resource/Apollo_14> }","3.0","0.0","0.0","1.0","1.0","1.0","WORK"
"62","N","Which companies have more than 1 million employees?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/numberOfEmployees> ?n } UNION { ?uri <http://dbpedia.org/property/numEmployees> ?n } FILTER ( ?n > 1000000 ) }","N","0.0","0.0","16.0","0.0","0.0","0.0","N"
"63","WORK","In which films directed by Garry Marshall was Julia Roberts starring?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Julia_Roberts> ; <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Garry_Marshall> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. <http://dbpedia.org/resource/Julia_Julia> <http://dbpedia.org/ontology/director> ?Answer .}","0.0","0.0","3.0","0.0","0.0","0.0","WORK"
"64","WORK","Give me all soccer clubs in the Premier League","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerClub> ; <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Premier_League> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/league> <http://dbpedia.org/resource/Premier_League> }","264.0","47.0","0.0","0.84887457","1.0","0.9182609","WORK"
"65","N","What is the highest place of the Urals?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Ural_Mountains> <http://dbpedia.org/property/highest> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Ural_Mountains> <http://dbpedia.org/property/highest> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"66","WORK","Who is the governor of Wyoming?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Wyoming> <http://dbpedia.org/property/governor> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","WORK"
"67","WORK","Where did the architect of the Eiffel Tower study?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Eiffel_Tower> <http://dbpedia.org/ontology/architect> ?x . ?x <http://dbpedia.org/property/almaMater> ?uri }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/architect> <http://dbpedia.org/resource/The_Parkinsons> .}","0.0","7.0","1.0","0.0","0.0","0.0","WORK"
"68","N","Give me all world heritage sites designated within the past two years","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/WorldHeritageSite> . { ?uri <http://dbpedia.org/property/year> '2013'^^xsd:integer . } UNION { ?uri <http://dbpedia.org/property/year> '2014'^^xsd:integer . } }","N","0.0","0.0","33.0","0.0","0.0","0.0","N"
"69","WORK","Give me all actors who were born in Paris after 1950","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?uri <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Paris> . ?uri <http://dbpedia.org/ontology/birthDate> ?date . FILTER ( ?date >= xsd:dateTime('1950-12-31T00:00:00Z')) }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Actor>. ?Answer <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Paris> .}","0.0","107.0","0.0","0.0","0.0","0.0","WORK"
"70","WORK","Which movies star both Liz Taylor and Richard Burton?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Elizabeth_Taylor> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Richard_Burton> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. <http://dbpedia.org/resource/Burton_&_Taylor> <http://dbpedia.org/ontology/starring> ?Answer .}","0.0","0.0","11.0","0.0","0.0","0.0","WORK"
"71","WORK","Give me all Australian nonprofit organizations","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/type> <http://dbpedia.org/resource/Nonprofit_organization> { ?uri <http://dbpedia.org/ontology/locationCountry> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/location> ?x . ?x <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","SELECT DISTINCT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/type>   <http://dbpedia.org/resource/Nonprofit_organization>. ?Answer <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> }","0.0","0.0","1.0","0.0","0.0","0.0","WORK"
"72","WORK","Which pope succeeded John Paul II?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Pope_John_Paul_II> <http://dbpedia.org/property/successor> ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Pope>. <http://dbpedia.org/resource/Pope_John_Paul_II> <http://dbpedia.org/property/successor> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"73","N","Give me all ESA astronauts","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Astronaut> ; <http://dbpedia.org/property/type> <http://dbpedia.org/resource/European_Space_Agency> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"74","N","Who was president of Pakistan in 1978?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/title> <http://dbpedia.org/resource/President_of_Pakistan> ; <http://dbpedia.org/property/years> 1978 }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/property/title> <http://dbpedia.org/resource/President_of_Pakistan> }","1.0","14.0","0.0","0.06666667","1.0","0.125","N"
"75","WORK","Who is the owner of Rolls-Royce?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Rolls-Royce_Motors> <http://dbpedia.org/ontology/owner> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Rolls-Royce_Holdings> <http://dbpedia.org/ontology/owner> ?Answer .}","0.0","0.0","2.0","0.0","0.0","0.0","WORK"
"76","N","How many museums does Paris have?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Museum> ; <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Paris> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Museum> . ?Answer <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Paris> }","21.0","0.0","0.0","1.0","1.0","1.0","N"
"77","N","Where was JFK assassinated?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/John_F._Kennedy> <http://dbpedia.org/ontology/deathPlace> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"78","WORK","Give me all federal chancellors of Germany","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/office> ""Chancellor of Germany"" } UNION { ?uri <http://dbpedia.org/property/office> <http://dbpedia.org/resource/Chancellor_of_Germany> } }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/property/office> <http://dbpedia.org/resource/Member_of_the_German_Bundestag> .}","0.0","1.0","13.0","0.0","0.0","0.0","WORK"
"79","N","Show me everyone who was born on Halloween","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/birthDate> ?date } UNION { ?uri <http://dbpedia.org/property/birthDate> ?date } <http://dbpedia.org/resource/Halloween> <http://dbpedia.org/property/date> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"80","WORK","Which beer originated in Ireland?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/type> <http://dbpedia.org/resource/Beer> ; <http://dbpedia.org/ontology/origin> <http://dbpedia.org/resource/Beer_in_Ireland> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/origin> <http://dbpedia.org/resource/Ireland> .}","0.0","15.0","1.0","0.0","0.0","0.0","WORK"
"81","N","To which countries does the Himalayan mountain system extend?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"82","WORK","Which actors were born in Germany?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> { ?uri <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Germany> } UNION { ?uri <http://dbpedia.org/ontology/birthPlace> ?place . ?place <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Actor>. ?Answer <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Germany> .}","19.0","0.0","7.0","1.0","0.7307692","0.84444445","WORK"
"83","N","How much carbs does peanut butter have?","SELECT DISTINCT ?carbs WHERE { <http://dbpedia.org/resource/Peanut_butter> <http://dbpedia.org/property/carbs> ?carbs }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Peanut_butter> <http://dbpedia.org/property/carbs> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"84","WORK","Who produced the most films?","SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/producer> ?uri . } ORDER BY DESC(COUNT(?film)) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Most_Welcome> <http://dbpedia.org/ontology/producer> ?Answer .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
"85","N","How many employees does Google have?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/numberOfEmployees> ?num }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/numberOfEmployees> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"86","WORK","Give me all actors who were born in Berlin","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Berlin> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Actor>. ?Answer <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Berlin> .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"87","WORK","Who created Goofy?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Goofy> <http://dbpedia.org/ontology/creator> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Goofy> <http://dbpedia.org/ontology/creator> ?Answer .}","3.0","0.0","0.0","1.0","1.0","1.0","WORK"
"88","N","Which music albums contain the song Last Christmas?","SELECT DISTINCT ?uri WHERE { ?single <http://dbpedia.org/ontology/album> ?uri ; <http://www.w3.org/2000/01/rdf-schema#label> ""Last Christmas""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"89","N","When was Alberta admitted as province?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Alberta> <http://dbpedia.org/property/admittancedate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"90","N","How many missions does the Soyuz programme have?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/property/programme> <http://dbpedia.org/resource/Soyuz_programme> }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { ?Answer <http://dbpedia.org/property/programme> <http://dbpedia.org/resource/Soyuz_programme> }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"91","WORK","Give me all the TV shows with Neil Patrick Harris","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Neil_Patrick_Harris> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/TelevisionShow>. ?Answer <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Neil_Patrick_Harris> .}","12.0","0.0","0.0","1.0","1.0","1.0","WORK"
"92","WORK","When were the Hells Angels founded?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Hells_Angels> <http://dbpedia.org/property/founded> ?date }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Hells_Angels> <http://dbpedia.org/property/founded> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"93","WORK","What is the net income of Apple?","SELECT DISTINCT ?ni WHERE { <http://dbpedia.org/resource/Apple_Inc.> <http://dbpedia.org/ontology/netIncome> ?ni }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Apple_Inc.> <http://dbpedia.org/ontology/netIncome> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"94","WORK","Give me all Swedish holidays","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Holiday> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Sweden> }","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Holiday> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Sweden> }","4.0","0.0","0.0","1.0","1.0","1.0","WORK"
"95","N","In which city was the former Dutch queen Juliana buried?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Juliana_of_the_Netherlands> <http://dbpedia.org/property/burialPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Settlement> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"96","WORK","List all the musicals with music by Leonard Bernstein","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Musical> ; <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Leonard_Bernstein> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Patrick_Leonard> .}","0.0","1.0","8.0","0.0","0.0","0.0","WORK"
"97","N","Give me all companies in the advertising industry","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"98","N","What is the largest metropolitan area in Washington state?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?Answer }","1.0","0.0","0.0","1.0","1.0","1.0","N"
"99","WORK","Who killed John Lennon?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/property/conviction> <http://dbpedia.org/resource/Death_of_John_Lennon> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/property/conviction> <http://dbpedia.org/resource/Death_of_John_Lennon> .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"100","WORK","Which writers studied in Istanbul?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Writer> { ?uri <http://dbpedia.org/ontology/almaMater> ?x } UNION { ?uri <http://dbpedia.org/ontology/education> ?x } { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Istanbul> } UNION { ?x <http://dbpedia.org/property/city> <http://dbpedia.org/resource/Istanbul> } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Writer>. ?Answer <http://dbpedia.org/ontology/education> <http://dbpedia.org/resource/Istanbul> .}","0.0","0.0","12.0","0.0","0.0","0.0","WORK"
"101","N","Give me all Australian metalcore bands","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/genre> <http://dbpedia.org/resource/Metalcore> { ?uri <http://dbpedia.org/ontology/hometown> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/hometown> ?h . ?h <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","N","0.0","0.0","21.0","0.0","0.0","0.0","N"
"102","WORK","Which countries adopted the Euro?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Euro> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country>. ?Answer <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Euro> .}","47.0","0.0","0.0","1.0","1.0","1.0","WORK"
"103","N","Give me all types of eating disorders","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/class/yago/WikicatEatingDisorders> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"104","N","Was Marc Chagall a jew?","ASK WHERE { <http://dbpedia.org/resource/Marc_Chagall> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"105","N","What was Brazil's lowest rank in the FIFA World Ranking?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Brazil_national_football_team> <http://dbpedia.org/property/fifaMin> ?n }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"106","WORK","How many films did Leonardo DiCaprio star in?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Leonardo_DiCaprio> }","SELECT (COUNT(DISTINCT ?Answer) AS ?c) WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Film>. <http://dbpedia.org/resource/Leonardo_(TV_series)> <http://dbpedia.org/ontology/starring> ?Answer .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"107","N","Was Margaret Thatcher a chemist?","ASK WHERE { <http://dbpedia.org/resource/Margaret_Thatcher> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"108","N","Which US states are in the same time zone as Utah?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Utah> <http://dbpedia.org/property/timezone> ?x . ?uri a <http://dbpedia.org/class/yago/WikicatStatesOfTheUnitedStates> ; <http://dbpedia.org/property/timezone> ?x FILTER ( ?uri != <http://dbpedia.org/resource/Utah> ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"109","WORK","Give me all books written by Danielle Steel","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Book> ; <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Danielle_Steel> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Book>. ?Answer <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Danielle_Steel> .}","47.0","0.0","0.0","1.0","1.0","1.0","WORK"
"110","N","Which country has the most official languages?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/property/officialLanguages> ?language . } ORDER BY DESC(COUNT(?language)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"111","N","What is the total amount of men and women serving in the FDNY?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/New_York_City_Fire_Department> <http://dbpedia.org/property/employees> ?num }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"112","WORK","Which actor played Chewbacca?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chewbacca> <http://dbpedia.org/ontology/portrayer> ?uri }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Actor>. <http://dbpedia.org/resource/Chewbacca> <http://dbpedia.org/ontology/portrayer> ?Answer .}","0.0","0.0","2.0","0.0","0.0","0.0","WORK"
"113","N","Give me all libraries established earlier than 1400","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Library> ; <http://dbpedia.org/property/established> ?year FILTER ( ?year < 1400 ) }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Library> . ?Answer <http://dbpedia.org/property/established> ""1400""^^<http://www.w3.org/2001/XMLSchema#gYear>}","0.0","0.0","12.0","0.0","0.0","0.0","N"
"114","WORK","Which programming languages were influenced by Perl?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> { ?uri <http://dbpedia.org/ontology/influencedBy> <http://dbpedia.org/resource/Perl> } UNION { <http://dbpedia.org/resource/Perl> <http://dbpedia.org/ontology/influenced> ?uri } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/ProgrammingLanguage>. ?Answer <http://dbpedia.org/ontology/influencedBy> <http://dbpedia.org/resource/Perl> .}","18.0","0.0","0.0","1.0","1.0","1.0","WORK"
"115","WORK","In which US state is Mount McKinley located?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> dbo:wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/locatedInArea> <http://dbpedia.org/resource/Mount_Roskill> .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
"116","N","What airlines are part of the SkyTeam alliance?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Airline> { ?uri <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/SkyTeam> } UNION { ?uri <http://dbpedia.org/ontology/Alliance> <http://dbpedia.org/resource/SkyTeam> } }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Airline> . ?Answer <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/SkyTeam> }","54.0","0.0","0.0","1.0","1.0","1.0","N"
"117","N","Which ships were called after Benjamin Franklin?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/shipNamesake> <http://dbpedia.org/resource/Benjamin_Franklin> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Ship> . ?Answer <http://dbpedia.org/property/shipNamesake> <http://dbpedia.org/resource/Benjamin_Franklin> }","5.0","0.0","0.0","1.0","1.0","1.0","N"
"118","WORK","Give me all Methodist politicians","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Politician> ; <http://dbpedia.org/ontology/religion> <http://dbpedia.org/resource/Methodism> }","SELECT DISTINCT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Politician>. ?Answer <http://dbpedia.org/ontology/religion> <http://dbpedia.org/resource/Methodism> }","86.0","0.0","0.0","1.0","1.0","1.0","WORK"
"119","WORK","What other books have been written by the author of The Fault in Our Stars?","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?books WHERE { ?books dbo:author <http://dbpedia.org/resource/John_Green_(author)> }","SELECT ?Answer WHERE { ?Answer <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/The_Vestibules> .}","0.0","1.0","6.0","0.0","0.0","0.0","WORK"
"120","N","What is the highest mountain?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Mountain> ; <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Mountain> . ?Answer <http://dbpedia.org/ontology/elevation> ?n } ORDER BY DESC(?n) OFFSET 0 LIMIT 1","1.0","0.0","0.0","1.0","1.0","1.0","N"
"121","WORK","Which poet wrote the most books?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Poet> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type>   <http://dbpedia.org/ontology/Poet>. <http://dbpedia.org/resource/The_Bachman_Books> <http://dbpedia.org/ontology/author> ?Answer .}","0.0","0.0","0.0","0.0","0.0","0.0","WORK"
"122","WORK","Which programming languages influenced Javascript?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> ; <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/JavaScript> }","SELECT ?Answer WHERE { ?Answer <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/ProgrammingLanguage>. ?Answer <http://dbpedia.org/ontology/influencedBy> <http://dbpedia.org/resource/JavaScript> .}","0.0","16.0","9.0","0.0","0.0","0.0","WORK"
"123","WORK","Which musician wrote the most books?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Musician> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/The_Bachman_Books> <http://dbpedia.org/ontology/author> ?Answer .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
