"ID","status","sentence","sparqlQueGG","sparqlQald","TP","FP","FN","Precision","Recall","Fscore","Status"
"79","N","Nenne mir alle Personen, die an Halloween geboren sind ","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> { ?uri <http://dbpedia.org/ontology/birthDate> ?date } UNION { ?uri <http://dbpedia.org/property/birthDate> ?date } <http://dbpedia.org/resource/Halloween> <http://dbpedia.org/property/date> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"80","N","Welches Bier kommt aus Irland?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/type> <http://dbpedia.org/resource/Beer> ; <http://dbpedia.org/ontology/origin> <http://dbpedia.org/resource/Beer_in_Ireland> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"81","N","Über welche Laender erstreckt sich der Himalaya?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Himalayas> <http://dbpedia.org/ontology/country> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"82","N","Welche Schauspieler wurden in Deutschland geboren?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> { ?uri <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Germany> } UNION { ?uri <http://dbpedia.org/ontology/birthPlace> ?place . ?place <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Germany> } }","N","0.0","0.0","26.0","0.0","0.0","0.0","N"
"83","N","Wieviele Kohlenhydrate hat Erdnussbutter?","SELECT DISTINCT ?carbs WHERE { <http://dbpedia.org/resource/Peanut_butter> <http://dbpedia.org/property/carbs> ?carbs }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"84","N","Wer hat die meisten Filme produziert?","SELECT DISTINCT ?uri WHERE { ?film <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?film <http://dbpedia.org/ontology/producer> ?uri . } ORDER BY DESC(COUNT(?film)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"85","N","Wieviele Angestellte hat Google?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/Google> <http://dbpedia.org/ontology/numberOfEmployees> ?num }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"86","N","Gib mir alle in Berlin geborenenen Schauspieler","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Actor> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Berlin> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"87","WORK","Wer hat Goofy erfunden?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Goofy> <http://dbpedia.org/ontology/creator> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Goofy> <http://dbpedia.org/ontology/creator> ?Answer .}","3.0","0.0","0.0","1.0","1.0","1.0","WORK"
"88","N","Auf welchen Musikalben ist das Lied Last Christmas?","SELECT DISTINCT ?uri WHERE { ?single <http://dbpedia.org/ontology/album> ?uri ; <http://www.w3.org/2000/01/rdf-schema#label> ""Last Christmas""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"89","N","Wann wurde die Provinz Alberta gegruendet?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Alberta> <http://dbpedia.org/property/admittancedate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"90","N","Wieviele Missionen umfasst das Soyuz-Programm?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/property/programme> <http://dbpedia.org/resource/Soyuz_programme> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"91","N","Gib mir alle Fernsehserien mit Neil Patrick Harris","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Neil_Patrick_Harris> }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"92","N","Wann wurden die Hells Angels gegruendet?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Hells_Angels> <http://dbpedia.org/property/founded> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"93","WORK","Was ist der Nettogewinn von Apple?","SELECT DISTINCT ?ni WHERE { <http://dbpedia.org/resource/Apple_Inc.> <http://dbpedia.org/ontology/netIncome> ?ni }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Apple_Inc.> <http://dbpedia.org/ontology/netIncome> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"94","N","Gib mir alle schwedischen Feiertage","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Holiday> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Sweden> }","N","0.0","0.0","4.0","0.0","0.0","0.0","N"
"95","N","In welcher Stadt wurde die ehemalige niederlaendische Koenigin Juliana beerdigt?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Juliana_of_the_Netherlands> <http://dbpedia.org/property/burialPlace> ?uri . ?uri a <http://dbpedia.org/ontology/Settlement> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"96","N","Liste alle Musicals mit Musik von Leonard Bernstein auf","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Musical> ; <http://dbpedia.org/ontology/musicBy> <http://dbpedia.org/resource/Leonard_Bernstein> }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"97","N","Gib mir alle Unternehmen, die in der Werbebranche taetig sind","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Company> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Advertising> } UNION { ?uri <http://dbpedia.org/ontology/industry> ?industry FILTER regex(?industry, ""advertising"", ""i"") } }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"98","N","Was ist das groeßte Ballungsgebiet im Staat Washington?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Washington_(state)> <http://dbpedia.org/property/largestmetro> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"99","N","Wer hat John Lennon getoetet?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Person> ; <http://dbpedia.org/property/conviction> <http://dbpedia.org/resource/Death_of_John_Lennon> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"100","N","Welche Schriftsteller haben in Istanbul studiert?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Writer> { ?uri <http://dbpedia.org/ontology/almaMater> ?x } UNION { ?uri <http://dbpedia.org/ontology/education> ?x } { ?x <http://dbpedia.org/ontology/city> <http://dbpedia.org/resource/Istanbul> } UNION { ?x <http://dbpedia.org/property/city> <http://dbpedia.org/resource/Istanbul> } }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"101","N","Gib mir alle australischen Metalcore-Bands","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Band> ; <http://dbpedia.org/ontology/genre> <http://dbpedia.org/resource/Metalcore> { ?uri <http://dbpedia.org/ontology/hometown> <http://dbpedia.org/resource/Australia> } UNION { ?uri <http://dbpedia.org/ontology/hometown> ?h . ?h <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Australia> } }","N","0.0","0.0","21.0","0.0","0.0","0.0","N"
"102","N","Welche Laender haben den Euro uebernommen?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/Euro> } UNION { ?uri <http://dbpedia.org/property/currencyCode> ""EUR""@en } }","N","0.0","0.0","47.0","0.0","0.0","0.0","N"
"103","N","Zeig mir alle Arten von Essstoerungen","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/class/yago/WikicatEatingDisorders> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"104","N","War Marc Chagall ein Jude?","ASK WHERE { <http://dbpedia.org/resource/Marc_Chagall> <http://dbpedia.org/property/ethnicity> ""Jewish""@en }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"105","N","Was war Brasiliens niedrigste Platzierung in der FIFA-Weltrangliste?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Brazil_national_football_team> <http://dbpedia.org/property/fifaMin> ?n }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"106","N","In wievielen Filmen hat Leonardo DiCaprio mitgespielt?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Film> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Leonardo_DiCaprio> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"107","N","War Margaret Thatcher Chemikerin?","ASK WHERE { <http://dbpedia.org/resource/Margaret_Thatcher> <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Chemist> }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"108","N","Welche US-Bundesstaaten liegen in derselben Zeitzone wie Utah?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Utah> <http://dbpedia.org/property/timezone> ?x . ?uri a <http://dbpedia.org/class/yago/WikicatStatesOfTheUnitedStates> ; <http://dbpedia.org/property/timezone> ?x FILTER ( ?uri != <http://dbpedia.org/resource/Utah> ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"109","N","Gib mir alle Buecher, die Danielle Steel geschrieben hat","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Book> ; <http://dbpedia.org/ontology/author> <http://dbpedia.org/resource/Danielle_Steel> }","N","0.0","0.0","47.0","0.0","0.0","0.0","N"
"110","N","Welches Land hat die meisten Amtssprachen?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Country> . ?uri <http://dbpedia.org/property/officialLanguages> ?language . } ORDER BY DESC(COUNT(?language)) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"111","N","Wieviele Maenner und Frauen arbeiten in der New Yorker Berufsfeuerwehr?","SELECT DISTINCT ?num WHERE { <http://dbpedia.org/resource/New_York_City_Fire_Department> <http://dbpedia.org/property/employees> ?num }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"112","N","Welcher Schauspieler hat Chewbacca gespielt?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Chewbacca> <http://dbpedia.org/ontology/portrayer> ?uri }","N","0.0","0.0","2.0","0.0","0.0","0.0","N"
"113","N","Gib mir alle Bibliotheken, die vor 1400 gegruendet worden","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Library> ; <http://dbpedia.org/property/established> ?year FILTER ( ?year < 1400 ) }","N","0.0","0.0","12.0","0.0","0.0","0.0","N"
"114","N","Welche Programmiersprachen wurden durch Perl beeinflusst?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> { ?uri <http://dbpedia.org/ontology/influencedBy> <http://dbpedia.org/resource/Perl> } UNION { <http://dbpedia.org/resource/Perl> <http://dbpedia.org/ontology/influenced> ?uri } }","N","0.0","0.0","18.0","0.0","0.0","0.0","N"
"115","N","In welchem US-Bundesstaat befindet sich der Mount McKinley?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Mount_McKinley> dbo:wikiPageRedirects ?x . ?x <http://dbpedia.org/ontology/locatedInArea> ?uri. ?uri rdf:type yago:WikicatStatesOfTheUnitedStates }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"116","N","Welche Fluggesellschaften sind Teil der SkyTeam-Allianz?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Airline> { ?uri <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/SkyTeam> } UNION { ?uri <http://dbpedia.org/ontology/Alliance> <http://dbpedia.org/resource/SkyTeam> } }","N","0.0","0.0","54.0","0.0","0.0","0.0","N"
"117","N","Welche Schiffe wurden nach Benjamin Franklin benannt?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/property/shipNamesake> <http://dbpedia.org/resource/Benjamin_Franklin> }","N","0.0","0.0","5.0","0.0","0.0","0.0","N"
"118","N","Gib mir alle Politiker, die Methodisten sind","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Politician> ; <http://dbpedia.org/ontology/religion> <http://dbpedia.org/resource/Methodism> }","N","0.0","0.0","86.0","0.0","0.0","0.0","N"
"119","N","Welche anderen Buecher wurden vom Autor von Der Fehler unserer Sterne geschrieben? ","PREFIX dbo: <http://dbpedia.org/ontology/> SELECT ?books WHERE { ?books dbo:author <http://dbpedia.org/resource/John_Green_(author)> }","N","0.0","0.0","6.0","0.0","0.0","0.0","N"
"120","N","Was ist der hoechste Berg?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Mountain> ; <http://dbpedia.org/ontology/elevation> ?elevation } ORDER BY DESC(?elevation) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"121","WORK","Welcher Dichter hat die meisten Buecher geschrieben?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Poet> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/The_Good_Terrorist> <http://dbpedia.org/ontology/author> ?Answer .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
"122","N","Welche Programmiersprachen haben Javascript beeinflusst?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/ProgrammingLanguage> ; <http://dbpedia.org/ontology/influenced> <http://dbpedia.org/resource/JavaScript> }","N","0.0","0.0","9.0","0.0","0.0","0.0","N"
"123","WORK","Welcher Musiker hat die meisten Buecher geschrieben?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Musician> . ?x <http://dbpedia.org/ontology/author> ?uri . ?x <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Book> . } ORDER BY DESC(COUNT(?x)) OFFSET 0 LIMIT 1","SELECT ?Answer WHERE { <http://dbpedia.org/resource/The_Good_Terrorist> <http://dbpedia.org/ontology/author> ?Answer .}","0.0","1.0","0.0","0.0","0.0","0.0","WORK"
"124","N","Bei welchen Filmen mit Clint Eastwood hat er selber Regie gefuehrt?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/director> <http://dbpedia.org/resource/Clint_Eastwood> ; <http://dbpedia.org/ontology/starring> <http://dbpedia.org/resource/Clint_Eastwood> }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"125","N","Welche Softwareprodukte wurden von Unternehmen entwickelt, die in Kalifornien gegruendet wurden?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Software> . ?company a <http://dbpedia.org/ontology/Company> . ?uri <http://dbpedia.org/ontology/developer> ?company . ?company <http://dbpedia.org/ontology/foundationPlace> <http://dbpedia.org/resource/California> }","N","0.0","0.0","216.0","0.0","0.0","0.0","N"
"126","N","Welche Instrumente spielt Cat Stevens?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Cat_Stevens> <http://dbpedia.org/ontology/instrument> ?uri }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"127","N","Wieviele Fluggesellschaften sind in der Star Alliance?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Airline> ; <http://dbpedia.org/ontology/alliance> <http://dbpedia.org/resource/Star_Alliance> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"128","N","Gib mir alle Schauspieler, die Baldwin heißen","PREFIX foaf:<http://xmlns.com/foaf/0.1/> SELECT DISTINCT ?uri WHERE { ?uri foaf:surname 'Baldwin'@en . { ?uri <http://dbpedia.org/ontology/occupation> <http://dbpedia.org/resource/Actor> . } UNION { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . } }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"129","WORK","Wer hat Die Tribute von Panem geschrieben?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/The_Hunger_Games> <http://dbpedia.org/property/author> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Mockingjay> <http://dbpedia.org/ontology/author> ?Answer .}","1.0","0.0","0.0","1.0","1.0","1.0","WORK"
"130","N","Welche Plattenfirma hat Elvis' erstes Album aufgenommen?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?x rdf:type dbo:Album ; dbo:artist res:Elvis_Presley ; dbo:releaseDate ?y ; dbo:recordLabel ?uri } ORDER BY ASC(?y) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"131","N","Spielt Christian Bale in Batman Begins mit?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { res:Batman_Begins dbo:starring res:Christian_Bale }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"132","N","Wo wohnt der Premierminister von Spanien?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Prime_Minister_of_Spain> <http://dbpedia.org/property/residence> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"133","N","Welcher Schauspieler spielte in den meisten Filmen mit?","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Actor> . ?f <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Film> . ?f <http://dbpedia.org/ontology/starring> ?uri . } ORDER BY DESC(COUNT(DISTINCT(?f))) OFFSET 0 LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"134","N","Welche Laender haben mehr als zwei Amtssprachen?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> ; <http://dbpedia.org/ontology/officialLanguage> ?language } GROUP BY ?uri HAVING ( COUNT(?language) > 2 )","N","0.0","0.0","33.0","0.0","0.0","0.0","N"
"135","N","In welchen Laendern gibt es mehr als zehn Hoehlen?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Country> . ?cave a <http://dbpedia.org/ontology/Cave> { ?cave <http://dbpedia.org/ontology/location> ?uri } UNION { ?cave <http://dbpedia.org/ontology/location> ?loc . ?loc <http://dbpedia.org/ontology/country> ?uri } } GROUP BY ?uri HAVING ( COUNT(?cave) > 10 )","N","0.0","0.0","22.0","0.0","0.0","0.0","N"
"136","N","Zeige mir alle Lieder von Bruce Springsteen, die zwischen 1980 und 1990 herausgebracht wurden","SELECT DISTINCT ?uri WHERE { ?uri <http://www.w3.org/1999/02/22-rdf-syntax-ns#type> <http://dbpedia.org/ontology/Song> . ?uri <http://dbpedia.org/ontology/artist> <http://dbpedia.org/resource/Bruce_Springsteen> . ?uri <http://dbpedia.org/ontology/releaseDate> ?date . FILTER (?date >= '1980-01-01'^^xsd:date && ?date <= '1990-12-31'^^xsd:date) }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"137","N","Welche Fernsehserien hat John Cleese entworfen?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/TelevisionShow> ; <http://dbpedia.org/ontology/creator> <http://dbpedia.org/resource/John_Cleese> }","N","0.0","0.0","7.0","0.0","0.0","0.0","N"
"138","N","Wann ist Lettland der EU beigetreten?","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Latvia> <http://dbpedia.org/property/accessioneudate> ?date }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"139","N","Welche Fußballer wurden auf Malta geboren?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/SoccerPlayer> ; <http://dbpedia.org/ontology/birthPlace> <http://dbpedia.org/resource/Malta> }","N","0.0","0.0","114.0","0.0","0.0","0.0","N"
"140","N","Wieviele Politiker haben einen Abschluss von der Columbia University?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri <http://dbpedia.org/ontology/profession> <http://dbpedia.org/resource/Politician> ; <http://dbpedia.org/ontology/almaMater> <http://dbpedia.org/resource/Columbia_University> }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"141","N","Gib mir die Geburtstage von allen Darstellern der Fernsehserie Charmed","SELECT DISTINCT ?date WHERE { <http://dbpedia.org/resource/Charmed> <http://dbpedia.org/ontology/starring> ?actor . ?actor <http://dbpedia.org/ontology/birthDate> ?date }","N","0.0","0.0","10.0","0.0","0.0","0.0","N"
"142","N","Welche Telekommunikationsunternehmen haben ihren Sitz in Belgien?","SELECT (COUNT(DISTINCT ?uri) AS ?c) WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/industry> <http://dbpedia.org/resource/Telecommunication> } UNION { ?uri <http://dbpedia.org/property/industry> ?industry FILTER regex(?industry, ""Telecommunications"") } { ?uri <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Belgium> } UNION { ?uri <http://dbpedia.org/property/locationCountry> ""Belgium""@en } }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"143","N","Gib mir eine Liste aller Seen in Daenemark","SELECT DISTINCT ?uri WHERE { { ?uri a <http://dbpedia.org/ontology/Lake> ; <http://dbpedia.org/ontology/country> <http://dbpedia.org/resource/Denmark> } UNION { ?uri a <http://dbpedia.org/class/yago/LakesOfDenmark> } }","N","0.0","0.0","8.0","0.0","0.0","0.0","N"
"144","N","Wieviele Kinder hat Eddie Murphy?","SELECT DISTINCT ?n WHERE { <http://dbpedia.org/resource/Eddie_Murphy> <http://dbpedia.org/property/children> ?n }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"145","N","Zeige mir alle Gebaeude in Kent, die im Stil der englischen Gothik erbaut wurden","SELECT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Building> ; <http://dbpedia.org/ontology/architecturalStyle> <http://dbpedia.org/resource/English_Gothic_architecture> ; <http://dbpedia.org/ontology/location> <http://dbpedia.org/resource/Kent> }","N","0.0","0.0","18.0","0.0","0.0","0.0","N"
"146","WORK","Wer ist der Manager von Real Madrid?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Real_Madrid_C.F.> <http://dbpedia.org/ontology/manager> ?uri }","SELECT ?Answer WHERE { <http://dbpedia.org/resource/Real_Madrid_C> <http://dbpedia.org/ontology/manager> ?Answer .}","0.0","1.0","1.0","0.0","0.0","0.0","WORK"
"147","N","In welchen Laendern kann ich mit dem CFA-Franc BCEAO bezahlen?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/currency> <http://dbpedia.org/resource/West_African_CFA_franc> }","N","0.0","0.0","15.0","0.0","0.0","0.0","N"
"148","N","Welche Feiertage werden auf der Welt gefeiert?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX rdf: <http://www.w3.org/1999/02/22-rdf-syntax-ns#> SELECT DISTINCT ?uri WHERE { ?uri rdf:type dbo:Holiday }","N","0.0","0.0","2185.0","0.0","0.0","0.0","N"
"149","N","Was ist der laengste Fluss?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/River> { ?uri <http://dbpedia.org/ontology/length> ?l } UNION { ?uri <http://dbpedia.org/property/length> ?l } } ORDER BY DESC(?l) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"150","N","Welche Unternehmen wurden 1930 gegruendet?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Organisation> { ?uri <http://dbpedia.org/ontology/formationYear> ?date } UNION { ?uri <http://dbpedia.org/ontology/foundingYear> ?date } FILTER regex(?date, ""^1930"") }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"151","N","Was ist der Geburtsname von Angela Merkel?","SELECT DISTINCT ?string WHERE { <http://dbpedia.org/resource/Angela_Merkel> <http://dbpedia.org/property/birthName> ?string }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"152","N","Mit wem war Tom Cruise verheiratet?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/spouse> <http://dbpedia.org/resource/Tom_Cruise> }","N","0.0","0.0","3.0","0.0","0.0","0.0","N"
"153","N","Welche Waffen hat Heckler & Koch entwickelt?","SELECT DISTINCT ?uri WHERE { ?uri a <http://dbpedia.org/ontology/Weapon> ; <http://dbpedia.org/property/designer> <http://dbpedia.org/resource/Heckler_&_Koch> }","N","0.0","0.0","13.0","0.0","0.0","0.0","N"
"154","N","Was ist die kleinste Stadt gemessen an der Flaeche in Deutschland? ","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX skos: <http://www.w3.org/2004/02/skos/core#> PREFIX dbc: <http://dbpedia.org/resource/Category:> PREFIX dct: <http://purl.org/dc/terms/> SELECT ?city WHERE { ?m skos:broader dbc:Cities_in_Germany . ?city dct:subject ?m ; dbo:areaTotal ?area } ORDER BY ?area LIMIT 1","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"155","N","Welche Partei regiert in Lissabon?","SELECT DISTINCT ?uri WHERE { <http://dbpedia.org/resource/Lisbon> <http://dbpedia.org/property/leaderParty> ?uri }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"156","N","Wie schwer ist Jupiters leichtester Mond?","SELECT DISTINCT ?n WHERE { ?uri <http://dbpedia.org/property/satelliteOf> <http://dbpedia.org/resource/Jupiter> ; <http://dbpedia.org/ontology/mass> ?n } ORDER BY ASC(?n) OFFSET 0 LIMIT 1","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"157","N","Wieviele Angestellte hat IBM?","SELECT DISTINCT ?number WHERE { <http://dbpedia.org/resource/IBM> <http://dbpedia.org/ontology/numberOfEmployees> ?number }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"158","N","Liste alle Episoden der ersten Staffel der HBO-Fernsehserie Die Sopranos auf","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> SELECT DISTINCT ?uri WHERE { ?uri dbo:series res:The_Sopranos ; dbo:seasonNumber 1 }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
"159","N","Wofuer steht ICRO?","SELECT DISTINCT ?uri WHERE { ?uri <http://dbpedia.org/ontology/abbreviation> ""ICRO"" }","N","0.0","0.0","1.0","0.0","0.0","0.0","N"
"160","N","Hat die neue Battlestar-Galactica-Serie mehr Episoden als die alte?","PREFIX dbo: <http://dbpedia.org/ontology/> PREFIX res: <http://dbpedia.org/resource/> ASK WHERE { <http://dbpedia.org/resource/Battlestar_Galactica_%281978_TV_series%29> dbo:numberOfEpisodes ?x . <http://dbpedia.org/resource/Battlestar_Galactica_%282004_TV_series%29> dbo:numberOfEpisodes ?y FILTER ( ?y > ?x ) }","N","0.0","0.0","0.0","0.0","0.0","0.0","N"
